rounds,accuracy,kappa,f1_score,roc_auc,Scenario
35,0.6180291824905056,0.5635813373857987,0.5562873571721499,0.890153123944554,One_Attacker_NonIID
36,0.6140315810513691,0.5591630912878917,0.5495847324393863,0.8893849361496193,One_Attacker_NonIID
37,0.6098340995402758,0.5547216576538908,0.5502760940579171,0.8940592155342655,One_Attacker_NonIID
38,0.6164301419148511,0.5618031335873341,0.5523570910731351,0.8916934030959056,One_Attacker_NonIID
39,0.6140315810513691,0.5590072376291896,0.5492438539280672,0.8898023265770322,One_Attacker_NonIID
40,0.6148311013391965,0.5601861771626252,0.5516664730187286,0.8910543276454888,One_Attacker_NonIID
41,0.6184289426344194,0.5641754017013423,0.5528636794403732,0.8921542848002709,One_Attacker_NonIID
42,0.6204277433539876,0.5662135223619522,0.5535827421738279,0.889997853500861,One_Attacker_NonIID
43,0.6098340995402758,0.5543925415962263,0.5432166729478111,0.8889379224306925,One_Attacker_NonIID
44,0.6174295422746352,0.5630770888097539,0.5527113566195782,0.8900536737969362,One_Attacker_NonIID
45,0.6086348191085349,0.5528972170011016,0.5463112038170905,0.8884785521485754,One_Attacker_NonIID
46,0.6206276234259445,0.5665757071787146,0.5554342751999758,0.8928805760947348,One_Attacker_NonIID
47,0.6204277433539876,0.5659323604921637,0.5530973716918433,0.890417269446226,One_Attacker_NonIID
48,0.6170297821307216,0.5623918553301449,0.5571760133461291,0.8894666846751561,One_Attacker_NonIID
49,0.6146312212672397,0.5594165242514314,0.554963329700833,0.8902766222168623,One_Attacker_NonIID
50,0.6192284629222466,0.5648446116955016,0.5571442159053516,0.8909317898882513,One_Attacker_NonIID
1,0.1810913451928842,0.0848899570519771,0.0784171077840461,0.6968146876654565,Two_Attackers_NonIID
2,0.2682390565660603,0.1781909121350319,0.1882994136479339,0.7569748064799312,Two_Attackers_NonIID
3,0.2976214271437137,0.2106622404064796,0.2068925056552792,0.7810744399897281,Two_Attackers_NonIID
4,0.3082150709574255,0.2241003954878087,0.2292587538088798,0.7914043363937978,Two_Attackers_NonIID
5,0.3733759744153508,0.2941920384560302,0.3034526018115055,0.806520809719695,Two_Attackers_NonIID
6,0.3791724965020987,0.3003667901934898,0.3146554640903514,0.811472162111824,Two_Attackers_NonIID
7,0.3873675794523286,0.3101703257551148,0.319645709279574,0.8127126913479807,Two_Attackers_NonIID
8,0.4277433539876074,0.3532634071648318,0.363182023696427,0.8213835669757584,Two_Attackers_NonIID
9,0.412152708374975,0.3340467502587044,0.3351373737053714,0.8197270290281292,Two_Attackers_NonIID
10,0.4173495902458525,0.3403886637179288,0.3478502894284367,0.8205586903936002,Two_Attackers_NonIID
11,0.4405356785928443,0.3674331742920244,0.3846960577119481,0.8270209762757298,Two_Attackers_NonIID
12,0.4057565460723565,0.3284820946106107,0.3445076221555691,0.8181648170232277,Two_Attackers_NonIID
13,0.4817109734159504,0.4131156389367946,0.4204754803351224,0.8321804501214008,Two_Attackers_NonIID
14,0.4529282430541675,0.3794776848162198,0.387457589602707,0.8252249265826892,Two_Attackers_NonIID
15,0.4543274035578653,0.3818376907387848,0.3868609088586442,0.8349886647781358,Two_Attackers_NonIID
16,0.4301419148510893,0.3556085892709364,0.3708638187696988,0.8275700819180545,Two_Attackers_NonIID
17,0.4831101339196482,0.4136816991036517,0.4283510523594341,0.8350338568360007,Two_Attackers_NonIID
